age,educational-num,marital-status,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
34,14,Married,Black,Female,0,0,40,US,>50K
31,10,Married,White,Male,0,0,48,US,<=50K
42,16,NotMarried,White,Female,8614,0,60,US,>50K
26,9,NotMarried,White,Female,0,0,30,US,<=50K
39,10,NotMarried,White,Female,0,0,75,US,<=50K
25,13,NotMarried,White,Male,0,0,40,US,<=50K
54,10,Married,Black,Male,0,0,30,US,<=50K
44,14,Married,White,Male,0,0,60,US,>50K
34,14,Married,White,Male,7688,0,38,US,>50K
21,10,NotMarried,White,Male,0,0,40,US,<=50K
50,3,Married,White,Male,0,0,55,Others,<=50K
33,9,NotMarried,White,Male,0,0,40,US,<=50K
40,12,Married,White,Female,0,0,40,US,>50K
44,14,Married,White,Male,0,0,40,US,>50K
33,12,NotMarried,White,Male,0,0,56,US,<=50K
21,10,NotMarried,White,Male,0,0,40,US,<=50K
35,13,NotMarried,Black,Female,0,0,60,US,<=50K
43,10,Married,White,Male,7298,0,40,US,>50K
57,6,NotMarried,White,Male,0,0,30,US,<=50K
51,14,Married,White,Male,0,0,45,US,<=50K
29,9,Married,White,Male,0,0,40,US,<=50K
51,9,NotMarried,Black,Male,0,0,40,US,<=50K
35,9,Married,White,Male,0,0,40,US,<=50K
18,7,NotMarried,White,Male,0,0,20,US,<=50K
58,6,Married,White,Male,0,0,50,US,<=50K
57,10,Married,White,Male,0,0,40,US,>50K
19,9,NotMarried,White,Female,0,0,20,US,<=50K
37,10,NotMarried,White,Female,0,0,40,US,<=50K
38,9,Married,White,Male,0,0,44,US,<=50K
45,10,Married,White,Female,0,0,40,US,<=50K
27,10,Married,Asian-Pac-Islander,Male,0,0,40,Others,>50K
64,4,NotMarried,White,Female,0,0,40,US,<=50K
38,10,Married,White,Male,0,0,72,US,<=50K
30,9,NotMarried,White,Male,0,0,30,US,<=50K
46,13,Married,White,Male,0,0,40,US,<=50K
18,6,NotMarried,White,Female,0,0,30,US,<=50K
60,9,Married,White,Male,0,0,40,US,>50K
30,9,NotMarried,White,Male,0,0,44,US,<=50K
47,10,Married,Black,Male,7688,0,40,US,>50K
39,13,NotMarried,White,Female,0,0,40,US,<=50K
42,10,Married,White,Male,7298,0,45,US,>50K
27,10,NotMarried,White,Female,0,0,40,US,<=50K
44,10,NotMarried,White,Male,0,0,40,US,<=50K
33,13,Married,White,Male,0,0,40,US,<=50K
54,13,NotMarried,White,Male,0,0,50,US,>50K
58,10,Married,White,Male,0,0,35,US,<=50K
45,13,NotMarried,White,Male,0,0,30,US,<=50K
59,10,Married,White,Male,0,0,50,US,<=50K
29,12,NotMarried,White,Female,0,0,50,US,<=50K
27,9,NotMarried,White,Female,0,0,40,US,<=50K
44,14,Married,White,Male,0,0,20,US,>50K
44,9,Married,White,Male,0,0,40,US,>50K
33,10,Married,White,Male,0,0,70,US,>50K
27,9,NotMarried,White,Male,0,0,40,US,<=50K
33,13,Married,White,Male,0,0,55,US,>50K
55,11,NotMarried,Black,Female,0,0,40,US,<=50K
32,11,Married,Other,Male,0,0,60,US,<=50K
31,11,Married,White,Male,0,0,45,US,<=50K
57,15,Married,White,Male,99999,0,60,US,>50K
30,13,Married,White,Male,0,0,45,US,>50K
78,9,NotMarried,White,Female,0,0,1,US,<=50K
28,13,NotMarried,White,Female,0,0,48,US,<=50K
30,10,NotMarried,Asian-Pac-Islander,Male,0,2258,40,Others,<=50K
29,14,Married,White,Male,0,0,40,US,>50K
66,9,NotMarried,Black,Female,0,0,3,US,<=50K
60,9,Married,White,Male,0,0,45,US,>50K
31,13,Married,White,Male,0,0,40,US,<=50K
26,9,NotMarried,White,Male,2597,0,40,US,<=50K
24,9,NotMarried,White,Male,0,0,45,US,<=50K
29,13,NotMarried,White,Male,0,0,50,US,>50K
44,9,Married,White,Male,0,0,45,US,>50K
34,13,Married,White,Male,0,0,55,US,>50K
59,13,Married,White,Male,0,1902,43,US,>50K
23,13,NotMarried,Asian-Pac-Islander,Male,0,0,24,US,<=50K
23,7,NotMarried,White,Male,0,0,40,Others,<=50K
55,11,NotMarried,Black,Female,0,0,35,US,<=50K
39,9,Married,White,Male,0,0,40,US,>50K
39,7,NotMarried,Black,Male,0,0,40,US,<=50K
57,4,NotMarried,White,Male,0,0,75,US,<=50K
35,9,NotMarried,White,Female,0,0,40,US,<=50K
39,11,Married,White,Male,0,0,48,US,>50K
47,9,Married,White,Female,0,0,38,US,>50K
53,16,Married,White,Male,0,0,50,US,>50K
23,10,NotMarried,Black,Male,0,0,25,US,<=50K
35,14,NotMarried,White,Male,0,0,50,US,>50K
44,10,NotMarried,White,Female,0,0,40,US,<=50K
28,9,NotMarried,White,Female,0,0,25,US,<=50K
26,13,NotMarried,Asian-Pac-Islander,Female,0,0,40,Others,<=50K
23,9,NotMarried,White,Male,0,0,45,US,<=50K
32,9,Married,White,Male,0,0,25,Others,<=50K
49,10,Married,White,Male,0,0,50,US,>50K
36,10,NotMarried,White,Male,2174,0,60,US,<=50K
36,9,NotMarried,White,Female,0,0,36,US,<=50K
41,3,Married,Other,Male,0,0,40,US,<=50K
21,12,Married,Amer-Indian-Eskimo,Female,0,0,46,US,>50K
54,13,Married,White,Male,0,0,40,US,>50K
43,10,Married,Black,Female,0,0,40,US,<=50K
35,10,NotMarried,White,Female,0,0,40,US,<=50K
31,10,Married,White,Male,0,0,50,US,>50K
46,10,Married,Asian-Pac-Islander,Male,0,0,40,Others,<=50K
46,9,NotMarried,White,Female,0,0,40,US,<=50K
56,9,Married,White,Male,0,0,40,US,<=50K
45,14,Married,White,Female,0,0,1,US,<=50K
21,9,NotMarried,White,Male,0,0,40,US,<=50K
51,14,Married,White,Male,0,0,50,US,>50K
47,10,NotMarried,White,Male,0,0,20,US,<=50K
42,3,Married,White,Male,0,0,40,Others,<=50K
19,10,NotMarried,White,Female,0,0,30,US,<=50K
25,13,NotMarried,White,Male,0,0,40,US,<=50K
37,14,Married,White,Male,0,0,60,US,>50K
35,8,Married,Black,Male,0,0,40,US,<=50K
40,9,Married,White,Male,0,0,30,US,<=50K
57,7,Married,White,Male,0,0,15,US,<=50K
38,9,Married,White,Male,0,0,50,US,>50K
48,6,NotMarried,White,Female,0,0,38,US,<=50K
34,10,NotMarried,White,Female,0,0,34,US,<=50K
46,10,NotMarried,White,Male,0,0,40,US,<=50K
30,9,NotMarried,White,Male,0,0,38,Others,<=50K
45,14,NotMarried,White,Male,0,0,50,US,<=50K
32,13,Married,White,Male,0,0,50,US,>50K
35,9,NotMarried,White,Male,0,0,48,US,<=50K
62,10,NotMarried,White,Female,8614,0,39,US,>50K
56,9,Married,White,Male,0,0,40,US,<=50K
50,11,Married,White,Male,0,0,40,US,<=50K
25,13,NotMarried,White,Male,0,0,40,US,<=50K
41,10,NotMarried,Black,Male,0,0,33,US,<=50K
35,9,NotMarried,White,Female,0,0,27,US,<=50K
33,10,Married,White,Male,0,0,41,US,>50K
38,12,Married,White,Female,0,1902,40,US,>50K
37,13,NotMarried,White,Male,0,0,40,US,<=50K
56,9,Married,White,Male,0,0,40,US,>50K
19,4,NotMarried,White,Male,0,1602,32,US,<=50K
31,5,Married,White,Female,0,0,40,US,<=50K
53,9,NotMarried,Other,Male,0,0,40,Others,>50K
33,9,NotMarried,White,Male,0,0,35,Others,<=50K
72,2,NotMarried,Black,Male,0,0,40,US,<=50K
54,9,Married,White,Male,0,0,50,US,>50K
30,13,NotMarried,White,Female,0,0,40,US,<=50K
51,16,NotMarried,White,Male,0,0,40,US,>50K
30,9,Married,White,Male,0,1848,50,US,>50K
30,13,NotMarried,White,Male,0,0,50,US,<=50K
32,10,Married,Black,Male,0,0,16,US,<=50K
30,10,NotMarried,White,Male,0,0,50,US,>50K
35,14,Married,White,Male,0,0,40,US,<=50K
40,10,NotMarried,White,Female,0,0,44,US,>50K
38,13,NotMarried,White,Female,0,0,40,US,<=50K
19,6,NotMarried,White,Female,0,0,30,US,<=50K
32,10,NotMarried,White,Male,0,0,44,US,<=50K
49,14,Married,White,Female,0,0,40,US,<=50K
76,13,Married,White,Male,0,0,10,US,<=50K
60,13,Married,White,Male,0,0,35,US,<=50K
60,5,Married,White,Male,0,0,40,US,<=50K
55,16,Married,White,Male,0,0,80,US,>50K
41,13,NotMarried,White,Female,0,0,30,Others,<=50K
24,9,NotMarried,White,Male,0,0,40,US,<=50K
53,14,Married,White,Male,7298,0,60,US,>50K
69,10,NotMarried,White,Female,0,810,38,US,<=50K
71,10,Married,White,Male,3432,0,30,US,<=50K
41,9,Married,White,Female,0,0,40,US,>50K
32,9,NotMarried,White,Female,0,0,40,US,<=50K
45,7,Married,White,Male,0,0,40,US,<=50K
59,13,NotMarried,White,Male,0,0,40,US,<=50K
31,9,NotMarried,White,Female,0,0,35,US,<=50K
40,9,NotMarried,White,Female,0,0,37,US,<=50K
44,11,Married,White,Male,0,0,40,US,>50K
63,10,NotMarried,White,Female,0,0,60,US,<=50K
31,10,Married,White,Male,15024,0,56,US,>50K
51,13,NotMarried,White,Male,0,0,20,US,<=50K
51,7,Married,Asian-Pac-Islander,Male,0,0,40,Others,<=50K
23,9,NotMarried,White,Male,0,0,40,US,<=50K
49,4,Married,White,Male,0,0,48,US,<=50K
56,9,Married,White,Male,2885,0,45,US,<=50K
39,9,Married,White,Male,0,0,40,US,>50K
39,15,Married,White,Male,15024,0,50,US,>50K
30,9,NotMarried,White,Female,0,0,40,US,<=50K
43,13,Married,White,Male,0,0,50,Others,<=50K
31,10,NotMarried,White,Male,0,0,50,US,<=50K
44,14,Married,White,Male,0,0,35,US,<=50K
43,15,Married,White,Male,0,0,30,US,>50K
37,16,Married,White,Male,0,0,72,Others,>50K
41,10,Married,White,Male,0,0,46,US,>50K
43,9,Married,White,Male,0,0,40,US,>50K
47,10,Married,White,Male,0,0,40,US,>50K
38,15,NotMarried,White,Male,0,2824,45,US,>50K
46,11,Married,White,Male,0,0,40,US,<=50K
19,10,NotMarried,White,Female,0,0,40,US,<=50K
19,3,NotMarried,White,Male,0,0,50,Others,<=50K
24,13,Married,White,Male,0,0,45,US,>50K
39,10,Married,White,Male,0,0,65,US,<=50K
37,11,NotMarried,White,Female,0,0,30,US,<=50K
28,13,NotMarried,Black,Female,0,0,40,Others,<=50K
40,9,NotMarried,White,Male,0,0,40,US,<=50K
27,12,NotMarried,White,Female,0,0,40,US,<=50K
22,9,NotMarried,White,Female,0,0,40,US,<=50K
21,10,NotMarried,White,Male,0,0,12,US,<=50K
32,9,Married,White,Female,0,0,40,US,<=50K
20,9,NotMarried,White,Male,0,0,40,US,<=50K
45,14,NotMarried,White,Male,14344,0,48,US,>50K
46,15,Married,White,Male,0,0,40,US,>50K
46,11,NotMarried,White,Female,0,0,45,US,<=50K
26,10,NotMarried,White,Male,0,0,44,US,<=50K
47,13,Married,White,Male,0,0,60,US,<=50K
22,10,NotMarried,White,Female,0,0,10,US,<=50K
34,9,Married,White,Male,0,0,60,US,<=50K
49,2,Married,White,Male,0,0,40,Others,<=50K
20,10,NotMarried,White,Male,0,0,25,US,<=50K
28,9,Married,White,Male,0,0,45,US,<=50K
30,7,Married,Black,Male,0,0,40,US,<=50K
23,9,Married,White,Male,0,0,40,US,<=50K
20,5,NotMarried,White,Male,0,0,40,Others,<=50K
31,10,Married,White,Male,0,0,55,Others,<=50K
46,2,NotMarried,White,Male,0,0,40,Others,<=50K
42,9,NotMarried,White,Female,0,0,40,US,<=50K
60,4,Married,White,Male,0,0,40,US,<=50K
30,13,NotMarried,White,Male,0,0,50,US,<=50K
27,10,Married,White,Male,0,0,48,US,<=50K
20,5,NotMarried,White,Female,0,0,32,US,<=50K
56,13,Married,White,Male,7688,0,40,US,>50K
41,10,Married,White,Male,0,0,60,US,>50K
61,9,Married,White,Male,0,0,40,US,<=50K
47,9,NotMarried,Black,Female,0,0,40,US,>50K
60,5,Married,White,Male,2228,0,37,US,<=50K
33,5,Married,White,Male,0,0,50,US,<=50K
40,10,Married,White,Female,0,0,25,US,<=50K
48,13,Married,White,Male,0,0,45,Others,>50K
56,9,Married,White,Male,0,0,40,US,>50K
50,11,Married,White,Male,3103,0,55,US,>50K
57,14,Married,White,Male,0,0,40,US,>50K
20,10,NotMarried,Other,Female,0,0,40,US,<=50K
46,11,NotMarried,White,Female,0,0,36,US,<=50K
21,10,NotMarried,White,Female,0,0,40,US,<=50K
37,9,Married,White,Male,0,0,40,US,<=50K
42,10,Married,White,Male,0,0,40,US,<=50K
20,9,NotMarried,White,Female,0,0,30,US,<=50K
54,16,Married,White,Male,0,1977,50,US,>50K
32,9,Married,White,Female,4064,0,22,US,<=50K
62,10,Married,White,Female,0,0,1,US,<=50K
50,10,Married,White,Male,0,0,40,US,>50K
49,10,NotMarried,Black,Female,0,0,40,US,<=50K
48,12,Married,White,Male,0,0,50,US,<=50K
24,10,NotMarried,Black,Female,0,0,40,US,<=50K
46,14,Married,Asian-Pac-Islander,Male,0,0,40,Others,>50K
42,9,NotMarried,White,Female,0,0,40,US,<=50K
52,10,Married,White,Male,0,0,40,US,<=50K
58,12,NotMarried,Black,Female,0,0,40,US,<=50K
37,10,NotMarried,Amer-Indian-Eskimo,Female,0,0,40,US,<=50K
34,9,Married,White,Male,0,0,40,US,<=50K
26,10,Married,White,Male,0,2051,40,US,<=50K
18,10,NotMarried,White,Female,0,0,20,US,<=50K
33,10,NotMarried,Black,Male,0,0,40,US,<=50K
41,10,NotMarried,White,Female,0,0,15,US,<=50K
21,12,NotMarried,White,Female,0,0,20,US,<=50K
23,11,NotMarried,White,Female,0,0,40,US,<=50K
26,10,NotMarried,White,Female,0,0,40,US,<=50K
33,13,Married,White,Female,0,0,40,US,<=50K
24,10,NotMarried,White,Female,0,0,45,US,<=50K
43,6,Married,Asian-Pac-Islander,Male,0,0,42,Others,<=50K
52,9,NotMarried,White,Female,0,0,40,Others,<=50K
27,10,NotMarried,Black,Female,0,0,40,US,<=50K
61,4,NotMarried,White,Female,0,0,40,US,<=50K
35,9,Married,White,Male,0,0,40,US,<=50K
35,9,Married,White,Male,0,0,40,US,>50K
45,9,Married,White,Male,15024,0,55,US,>50K
43,9,Married,White,Male,0,0,40,US,>50K
51,9,Married,White,Male,0,0,40,US,>50K
35,13,Married,White,Male,0,0,40,US,<=50K
47,13,Married,White,Male,0,0,45,Others,>50K
22,10,NotMarried,White,Male,0,0,40,US,<=50K
49,11,Married,White,Male,0,0,60,US,>50K
20,9,NotMarried,White,Male,0,0,20,US,<=50K
19,6,NotMarried,White,Female,0,0,40,US,<=50K
27,9,NotMarried,White,Male,0,0,40,US,<=50K
42,12,NotMarried,White,Female,0,0,45,US,<=50K
27,10,NotMarried,White,Male,0,0,40,US,<=50K
23,10,NotMarried,White,Male,0,0,35,US,<=50K
20,10,NotMarried,White,Female,0,0,10,US,<=50K
47,9,Married,White,Male,0,0,50,US,<=50K
17,8,NotMarried,Black,Male,0,0,18,US,<=50K
76,6,Married,White,Male,0,0,1,US,<=50K
39,10,NotMarried,White,Female,0,0,40,US,<=50K
25,5,Married,White,Male,0,0,40,Others,<=50K
31,11,Married,Black,Female,0,0,43,US,<=50K
44,9,NotMarried,Black,Male,0,0,20,Others,<=50K
53,11,Married,White,Male,0,0,40,US,>50K
34,10,NotMarried,White,Male,0,0,45,US,<=50K
45,10,Married,White,Male,0,0,60,US,<=50K
34,9,Married,White,Male,0,0,45,US,<=50K
35,14,Married,White,Male,0,0,40,US,>50K
36,10,NotMarried,White,Male,0,0,48,US,<=50K
45,10,NotMarried,White,Female,0,0,45,US,<=50K
37,10,Married,White,Male,0,0,60,US,<=50K
53,12,Married,White,Male,0,0,40,US,>50K
35,14,Married,White,Female,15024,0,50,US,>50K
38,9,Married,White,Male,0,0,70,Others,<=50K
65,10,Married,White,Male,0,0,40,US,<=50K
49,6,NotMarried,White,Male,0,0,70,US,<=50K
24,9,NotMarried,White,Male,0,0,40,US,<=50K
54,10,Married,White,Male,0,0,40,US,<=50K
17,6,NotMarried,White,Female,0,0,12,US,<=50K
19,8,NotMarried,White,Male,0,0,16,US,<=50K
60,9,NotMarried,White,Female,0,0,40,US,<=50K
46,13,Married,White,Male,0,0,35,US,>50K
78,14,NotMarried,White,Female,0,0,15,US,<=50K
26,10,NotMarried,Black,Female,0,0,40,US,<=50K
58,2,Married,White,Male,0,0,38,Others,<=50K
37,9,NotMarried,White,Male,0,0,55,US,<=50K
41,14,Married,White,Male,0,0,38,US,>50K
30,13,NotMarried,White,Male,0,0,40,US,<=50K
19,10,NotMarried,White,Female,0,0,30,US,<=50K
48,13,Married,White,Male,0,0,60,Others,>50K
22,10,NotMarried,White,Female,0,0,24,US,<=50K
50,14,Married,White,Male,0,0,60,Others,<=50K
25,2,NotMarried,White,Female,0,0,40,Others,<=50K
18,6,NotMarried,White,Male,0,0,6,US,<=50K
21,9,NotMarried,White,Male,0,0,40,US,<=50K
47,10,Married,White,Male,0,0,50,US,<=50K
33,9,NotMarried,Amer-Indian-Eskimo,Female,0,0,36,US,<=50K
39,9,NotMarried,White,Male,2174,0,40,US,<=50K
67,13,Married,White,Male,0,0,8,US,>50K
19,10,NotMarried,White,Male,0,1602,24,US,<=50K
18,6,NotMarried,White,Male,0,0,11,US,<=50K
36,9,NotMarried,Black,Male,0,0,40,US,<=50K
23,10,NotMarried,White,Male,0,0,25,US,<=50K
25,10,NotMarried,White,Female,0,0,20,US,<=50K
40,10,Married,White,Male,0,0,40,Others,<=50K
73,9,Married,White,Male,0,0,40,US,<=50K
35,10,Married,White,Male,5013,0,40,US,<=50K
31,12,Married,White,Male,0,0,40,US,>50K
20,6,NotMarried,White,Male,0,0,40,US,<=50K
20,9,NotMarried,White,Female,0,0,40,US,<=50K
27,9,Married,White,Male,0,0,40,Others,<=50K
66,6,Married,White,Male,0,0,30,US,<=50K
66,14,Married,White,Male,0,0,50,US,<=50K
64,14,NotMarried,White,Female,0,0,35,US,<=50K
48,10,NotMarried,White,Male,3325,0,53,US,<=50K
24,13,NotMarried,White,Female,0,0,40,US,<=50K
51,9,Married,White,Male,0,0,60,US,<=50K
25,13,Married,White,Male,0,0,60,US,>50K
33,7,NotMarried,White,Female,0,0,20,US,<=50K
50,9,Married,White,Male,0,0,50,US,<=50K
51,4,Married,Black,Male,0,0,50,Others,<=50K
34,13,Married,White,Male,0,0,38,US,>50K
41,4,NotMarried,Black,Female,0,0,40,US,<=50K
30,10,Married,White,Male,0,0,40,US,<=50K
59,10,NotMarried,White,Male,2907,0,40,US,<=50K
41,10,Married,White,Male,3103,0,40,US,>50K
36,14,NotMarried,White,Male,10520,0,45,US,>50K
37,2,Married,White,Male,0,0,85,Others,<=50K
28,9,NotMarried,Amer-Indian-Eskimo,Male,0,0,30,US,<=50K
19,9,NotMarried,White,Male,0,0,40,US,<=50K
28,10,Married,White,Male,0,0,45,US,<=50K
62,6,Married,Black,Male,0,0,40,US,<=50K
36,14,Married,White,Male,15024,0,45,US,>50K
58,6,NotMarried,White,Male,0,0,40,Others,<=50K
42,9,NotMarried,White,Male,1151,0,50,US,<=50K
43,9,Married,White,Male,0,0,40,US,<=50K
29,9,Married,White,Male,0,0,40,US,<=50K
32,9,NotMarried,White,Male,0,0,50,US,<=50K
64,5,NotMarried,White,Male,0,0,40,US,<=50K
39,13,Married,White,Female,0,0,20,US,>50K
26,13,NotMarried,Black,Female,0,0,20,US,<=50K
19,9,NotMarried,White,Male,0,0,30,US,<=50K
21,9,NotMarried,White,Female,0,0,45,US,<=50K
32,10,NotMarried,White,Female,0,0,40,US,<=50K
30,12,Married,White,Male,5013,0,45,US,<=50K
26,13,NotMarried,White,Female,0,0,50,US,<=50K
20,10,NotMarried,Asian-Pac-Islander,Female,0,0,15,US,<=50K
19,10,NotMarried,White,Male,0,0,30,US,<=50K
33,13,Married,White,Male,0,0,42,US,>50K
23,10,Married,White,Male,0,0,40,Others,<=50K
29,9,Married,White,Male,0,0,45,US,<=50K
42,9,Married,White,Female,0,0,40,US,<=50K
30,9,Married,White,Male,0,0,50,US,<=50K
63,9,Married,Asian-Pac-Islander,Female,0,0,20,US,<=50K
34,9,Married,White,Male,0,0,40,US,<=50K
60,10,Married,White,Male,0,0,24,US,<=50K
48,9,Married,White,Male,0,0,50,US,<=50K
25,13,NotMarried,White,Male,0,0,50,US,<=50K
27,11,Married,Black,Female,0,0,40,US,<=50K
55,9,NotMarried,White,Male,27828,0,55,US,>50K
32,10,NotMarried,Black,Female,0,0,40,US,<=50K
22,10,NotMarried,White,Male,0,0,25,Others,<=50K
25,9,NotMarried,White,Male,0,0,50,US,<=50K
18,7,NotMarried,White,Female,0,0,16,US,<=50K
24,10,Married,White,Female,0,0,44,US,<=50K
29,13,NotMarried,White,Female,0,0,40,US,<=50K
73,7,Married,White,Male,0,0,3,US,<=50K
39,9,Married,White,Male,0,0,40,US,>50K
33,14,Married,White,Male,0,0,40,US,<=50K
57,9,NotMarried,White,Female,0,0,40,US,>50K
22,6,NotMarried,White,Female,0,0,40,US,<=50K
33,9,NotMarried,White,Female,0,0,20,US,<=50K
33,9,Married,White,Male,0,0,60,US,<=50K
42,9,Married,White,Male,0,0,40,US,<=50K
43,13,NotMarried,White,Male,0,0,45,US,<=50K
57,10,Married,White,Male,0,0,38,US,>50K
42,14,NotMarried,White,Male,4650,0,40,US,<=50K
22,10,NotMarried,White,Male,0,1719,30,US,<=50K
21,10,NotMarried,White,Female,0,0,35,US,<=50K
42,13,Married,White,Male,0,0,50,US,>50K
39,10,Married,White,Male,0,0,55,US,<=50K
41,10,Married,White,Female,0,0,32,US,>50K
20,9,NotMarried,Black,Male,0,0,40,US,<=50K
47,10,Married,White,Male,0,0,40,US,<=50K
44,10,NotMarried,White,Female,0,0,40,US,<=50K
29,13,NotMarried,Black,Female,0,0,40,US,<=50K
52,10,Married,White,Female,14084,0,16,US,>50K
71,10,NotMarried,White,Male,0,0,35,US,>50K
52,9,NotMarried,White,Male,0,0,55,US,<=50K
36,9,Married,White,Male,0,0,40,US,<=50K
53,10,NotMarried,White,Male,0,0,48,US,>50K
37,9,Married,White,Female,0,0,30,US,>50K
26,6,NotMarried,White,Male,0,0,40,US,<=50K
34,13,Married,White,Male,0,0,55,US,>50K
35,13,NotMarried,White,Male,0,0,50,US,>50K
20,5,NotMarried,White,Female,0,0,40,US,<=50K
34,10,Married,White,Male,0,1740,40,US,<=50K
56,13,Married,White,Male,0,0,60,US,<=50K
39,13,Married,White,Female,0,0,36,US,>50K
24,10,NotMarried,White,Female,0,0,20,US,<=50K
24,7,NotMarried,White,Female,0,0,35,US,<=50K
23,13,NotMarried,White,Male,0,0,50,US,<=50K
27,13,NotMarried,White,Male,0,0,45,US,<=50K
25,9,NotMarried,White,Female,0,0,40,US,<=50K
29,10,NotMarried,White,Female,0,0,40,US,<=50K
42,10,Married,White,Female,0,0,37,US,>50K
51,9,Married,White,Male,0,0,40,US,<=50K
31,11,Married,White,Male,0,1740,40,US,<=50K
59,2,Married,White,Male,0,0,40,Others,<=50K
29,9,Married,White,Female,0,0,40,US,<=50K
18,9,NotMarried,White,Female,0,0,20,US,<=50K
24,9,Married,White,Female,0,0,36,US,<=50K
38,10,NotMarried,White,Male,0,0,40,US,<=50K
36,9,NotMarried,Black,Female,0,0,28,Others,<=50K
34,9,NotMarried,White,Male,0,0,50,US,<=50K
42,13,Married,White,Male,0,1977,70,US,>50K
45,8,NotMarried,Black,Male,0,0,35,US,<=50K
21,11,NotMarried,White,Male,0,0,40,US,<=50K
64,16,Married,White,Male,7688,0,60,Others,>50K
32,9,NotMarried,Black,Male,0,0,40,US,<=50K
45,13,NotMarried,White,Male,0,0,40,US,>50K
53,3,Married,Asian-Pac-Islander,Male,0,0,40,Others,<=50K
42,9,Married,White,Male,0,0,16,US,<=50K
32,9,NotMarried,White,Female,0,0,40,US,<=50K
49,9,Married,White,Male,0,0,40,US,<=50K
62,3,Married,White,Male,0,0,24,Others,<=50K
28,13,Married,White,Male,0,0,45,US,<=50K
29,16,Married,White,Male,0,0,50,US,>50K
32,9,NotMarried,White,Male,0,0,35,US,<=50K
37,6,NotMarried,White,Male,0,2559,50,US,>50K
38,13,Married,Asian-Pac-Islander,Male,0,0,50,Others,>50K
44,9,NotMarried,White,Male,0,0,25,US,<=50K
19,9,NotMarried,White,Male,0,0,40,US,<=50K
22,10,NotMarried,White,Male,0,0,40,US,<=50K
24,13,NotMarried,White,Female,0,0,40,US,<=50K
58,9,Married,White,Male,0,0,50,US,>50K
56,13,NotMarried,White,Female,0,0,40,US,<=50K
37,6,NotMarried,White,Female,0,0,40,US,<=50K
43,10,NotMarried,White,Male,0,0,40,US,<=50K
32,9,Married,White,Male,0,0,40,US,<=50K
34,13,NotMarried,Black,Female,0,0,40,US,<=50K
44,5,NotMarried,White,Female,0,0,50,US,<=50K
28,9,NotMarried,White,Male,0,0,40,US,<=50K
35,9,NotMarried,White,Female,0,0,35,US,<=50K
38,9,Married,White,Male,0,0,40,US,<=50K
26,10,NotMarried,White,Female,0,0,40,US,<=50K
20,7,NotMarried,White,Male,0,0,60,US,<=50K
24,9,Married,White,Male,0,0,60,Others,>50K
40,9,NotMarried,White,Male,0,0,45,US,<=50K
23,9,NotMarried,White,Male,0,0,40,US,<=50K
79,7,Married,White,Male,0,0,7,US,<=50K
44,6,NotMarried,Other,Female,0,0,42,US,<=50K
51,14,Married,White,Female,99999,0,50,US,>50K
30,9,Married,White,Male,0,0,40,US,<=50K
52,12,Married,White,Male,3103,0,48,US,>50K
41,13,Married,White,Male,0,0,40,Others,>50K
33,3,Married,Asian-Pac-Islander,Male,0,0,40,Others,<=50K
50,13,NotMarried,White,Male,0,0,45,US,>50K
51,11,Married,White,Male,7298,0,40,US,>50K
41,9,NotMarried,White,Male,0,0,40,US,<=50K
35,13,Married,White,Female,0,0,30,US,>50K
34,10,Married,White,Male,7298,0,40,US,>50K
28,13,NotMarried,White,Male,0,0,45,US,<=50K
31,11,NotMarried,White,Male,0,0,40,US,<=50K
22,9,NotMarried,White,Male,0,0,40,US,<=50K
67,9,NotMarried,White,Female,2329,0,15,US,<=50K
65,9,Married,White,Male,9386,0,40,US,>50K
39,9,Married,White,Male,0,0,50,US,>50K
23,10,NotMarried,White,Male,0,0,40,US,<=50K
29,12,Married,White,Male,0,0,50,US,<=50K
57,6,NotMarried,White,Male,0,0,60,US,>50K
47,10,NotMarried,White,Female,0,0,35,US,<=50K
51,9,Married,Black,Male,0,0,60,US,<=50K
34,9,Married,Black,Male,0,0,40,US,<=50K
52,9,Married,White,Male,0,0,60,US,>50K
29,9,Married,White,Male,0,0,40,US,>50K
29,9,Married,White,Male,0,0,40,US,<=50K
25,10,Married,White,Male,0,0,40,US,<=50K
21,10,NotMarried,White,Female,0,0,40,US,<=50K
38,13,Married,White,Female,0,0,40,US,<=50K
55,9,Married,White,Male,0,0,50,US,>50K
61,13,NotMarried,White,Female,0,0,30,US,<=50K
34,12,NotMarried,Asian-Pac-Islander,Female,8614,0,60,US,>50K
41,13,Married,White,Male,0,0,40,US,<=50K
27,11,NotMarried,White,Male,0,0,43,US,<=50K
78,13,NotMarried,White,Male,99999,0,20,US,>50K
40,9,Married,White,Male,0,0,40,US,>50K
26,4,Married,White,Male,0,0,75,US,<=50K
43,9,Married,Asian-Pac-Islander,Male,0,0,60,Others,<=50K
55,9,NotMarried,White,Female,0,0,20,US,<=50K
25,11,Married,White,Male,0,0,40,Others,<=50K
26,10,NotMarried,White,Female,0,0,48,US,<=50K
43,9,Married,White,Male,0,0,68,US,>50K
25,10,NotMarried,White,Male,0,0,40,Others,<=50K
22,10,NotMarried,Black,Female,0,0,30,Others,<=50K
52,9,Married,White,Male,0,0,55,US,>50K
61,9,Married,White,Female,2414,0,5,US,<=50K
42,13,NotMarried,White,Male,0,0,40,US,<=50K
